From Timestamp,HH Electricity (kWh),HH Cooling (kWh),HH Boiler (kWh),DE Electricity (kWh),DE Boiler (kWh)
2018-03-18 15:00:00,16.8,0.9570000000000001,55.0,,15.5
2018-03-18 15:30:00,17.2,0.8281,55.0,,49.1
2018-03-18 16:00:00,16.09,1.0791,55.2,,29.4
2018-03-18 16:30:00,16.8,0.875,55.1,,15.1
2018-03-18 17:00:00,15.7,0.9404,55.4,,61.3
2018-03-18 17:30:00,16.41,0.9492,55.4,,17.2
2018-03-18 18:00:00,14.89,0.7891,55.2,,14.7
2018-03-18 18:30:00,15.41,0.9902,55.6,,63.6
2018-03-18 19:00:00,15.39,0.9922,55.6,,17.3
2018-03-18 19:30:00,15.0,0.8369,55.5,,14.6
2018-03-18 20:00:00,15.41,0.9561,55.8,,62.1
2018-03-18 20:30:00,15.5,0.9346,56.0,,16.7
2018-03-18 21:00:00,15.7,0.8018,55.8,,15.4
2018-03-18 21:30:00,15.59,1.0225,55.8,,59.9
2018-03-18 22:00:00,15.2,0.9238,56.2,,15.9
2018-03-18 22:30:00,16.09,0.7363,56.0,,34.1
2018-03-18 23:00:00,15.11,1.0625,56.2,,42.4
2018-03-18 23:30:00,16.0,0.8799,56.1,,15.4
2018-03-19 00:00:00,16.3,0.7637,56.1,,112.6
2018-03-19 00:30:00,16.2,1.1182,56.1,,76.7
2018-03-19 01:00:00,17.0,0.8887,56.1,,62.0
2018-03-19 01:30:00,16.09,0.6982,56.0,,57.4
2018-03-19 02:00:00,14.8,1.1064,55.8,,41.3
2018-03-19 02:30:00,14.5,0.8486,55.8,,77.8
2018-03-19 03:00:00,14.91,0.5205,55.1,,24.8
2018-03-19 03:30:00,15.59,0.9639,54.0,,88.7
2018-03-19 04:00:00,14.41,0.9795,41.2,,25.8
2018-03-19 04:30:00,14.5,0.9277,43.1,,68.1
2018-03-19 05:00:00,15.3,0.9189,42.6,,65.9
2018-03-19 05:30:00,15.5,0.7168,193.1,,91.6
2018-03-19 06:00:00,16.3,1.0488,225.7,,95.9
2018-03-19 06:30:00,18.2,1.2285,74.2,,96.5
2018-03-19 07:00:00,17.91,1.0029,100.0,,103.4
2018-03-19 07:30:00,21.0,0.7637,111.5,,140.7
2018-03-19 08:00:00,24.59,0.0762,109.8,,187.4
2018-03-19 08:30:00,21.61,0.0791,150.79999999999995,,190.6
2018-03-19 09:00:00,22.39,0.0752,113.4,,190.8
2018-03-19 09:30:00,22.8,0.0371,112.6,,189.8
2018-03-19 10:00:00,24.0,0.0,142.9,,189.2
2018-03-19 10:30:00,22.91,0.0049,112.0,,190.9
2018-03-19 11:00:00,23.3,0.0537,101.1,,188.1
2018-03-19 11:30:00,24.5,0.0801,132.1,,188.2
2018-03-19 12:00:00,23.3,0.0898,121.7,,187.7
2018-03-19 12:30:00,24.31,0.0684,95.8,,187.7
2018-03-19 13:00:00,24.19,0.085,115.9,,186.3
2018-03-19 13:30:00,22.7,0.0752,121.2,,186.6
2018-03-19 14:00:00,22.2,0.0889,89.6,,184.9
2018-03-19 14:30:00,23.2,0.1064,109.0,,185.0
2018-03-19 15:00:00,25.39,0.1406,122.5,,186.0
2018-03-19 15:30:00,23.31,0.168,92.8,,184.8
2018-03-19 16:00:00,22.39,0.2021,95.3,,169.2
2018-03-19 16:30:00,21.8,0.2139,125.8,,127.40000000000002
2018-03-19 17:00:00,21.2,0.2373,68.5,,156.0
2018-03-19 17:30:00,19.91,0.2422,7.4,,94.7
2018-03-19 18:00:00,18.3,2.2842,8.3,,38.2
2018-03-19 18:30:00,16.5,4.0127,35.8,,47.0
2018-03-19 19:00:00,16.7,1.7236,53.0,,64.5
2018-03-19 19:30:00,16.3,0.8975,51.8,,51.6
2018-03-19 20:00:00,16.2,0.9590000000000001,52.1,,87.9
2018-03-19 20:30:00,15.89,0.8672,52.2,,22.9
2018-03-19 21:00:00,15.91,0.7725,52.6,,78.39999999999998
2018-03-19 21:30:00,14.91,0.9785,52.6,,57.6
2018-03-19 22:00:00,14.8,0.7637,52.7,,53.2
2018-03-19 22:30:00,14.7,0.9121,52.8,,66.5
2018-03-19 23:00:00,14.69,0.8818,53.3,,32.599999999999994
2018-03-19 23:30:00,15.11,0.6797,53.1,,92.8
2018-03-20 00:00:00,15.0,0.8867,53.3,,31.7
2018-03-20 00:30:00,15.09,0.7734,53.3,,57.3
2018-03-20 01:00:00,15.11,0.5527,53.5,,83.7
2018-03-20 01:30:00,14.3,0.9316,53.6,,22.0
2018-03-20 02:00:00,14.59,0.7812,53.7,,81.4
2018-03-20 02:30:00,14.2,0.8027,53.8,,54.3
2018-03-20 03:00:00,14.41,0.7686,54.1,,39.9
2018-03-20 03:30:00,14.3,0.8604,53.7,,92.8
2018-03-20 04:00:00,14.39,0.9570000000000001,54.1,,26.200000000000006
2018-03-20 04:30:00,14.2,0.752,54.6,,74.6
2018-03-20 05:00:00,15.8,0.8555,54.5,,78.7
2018-03-20 05:30:00,15.2,0.8633,175.4,,76.7
2018-03-20 06:00:00,16.11,0.8564,201.2,,102.8
2018-03-20 06:30:00,16.89,1.0312,105.6,,109.7
2018-03-20 07:00:00,17.8,1.3330000000000002,67.10000000000001,,60.7
2018-03-20 07:30:00,22.2,0.5693,109.0,,150.9
2018-03-20 08:00:00,22.2,0.0635,134.5,,181.1
2018-03-20 08:30:00,23.3,0.0791,102.8,,186.6
2018-03-20 09:00:00,25.91,0.0869,123.7,,184.9
2018-03-20 09:30:00,25.5,0.0938,123.6,,130.3
2018-03-20 10:00:00,26.5,0.1006,94.7,,183.8
2018-03-20 10:30:00,27.39,0.0938,99.7,,168.9
2018-03-20 11:00:00,27.7,0.0908,127.6,,106.7
2018-03-20 11:30:00,28.41,0.0986,95.4,,172.6
2018-03-20 12:00:00,28.89,0.0996,86.5,,141.8
2018-03-20 12:30:00,27.31,0.1094,117.4,,102.5
2018-03-20 13:00:00,27.5,0.1152,96.8,,164.6
2018-03-20 13:30:00,27.39,0.124,82.8,,104.0
2018-03-20 14:00:00,28.0,0.1123,113.5,,114.4
2018-03-20 14:30:00,29.8,0.1191,78.5,,140.2
2018-03-20 15:00:00,26.31,0.1406,114.1,,102.1
2018-03-20 15:30:00,25.0,0.1602,80.60000000000002,,136.2
2018-03-20 16:00:00,25.69,0.1816,104.2,,121.2
2018-03-20 16:30:00,24.7,0.1982,87.5,,97.2
2018-03-20 17:00:00,23.3,0.2158,76.1,,91.1
2018-03-20 17:30:00,21.81,0.2207,9.1,,84.4
2018-03-20 18:00:00,19.39,0.2432,9.9,,22.8
2018-03-20 18:30:00,17.11,0.2783,5.2,,44.0
2018-03-20 19:00:00,15.59,0.3076,0.0,,37.40000000000001
2018-03-20 19:30:00,15.5,0.3271,2.2,,17.9
2018-03-20 20:00:00,15.41,1.7803,1.3,,59.0
2018-03-20 20:30:00,15.5,5.3887,57.9,,22.3
2018-03-20 21:00:00,14.69,2.7676,59.6,,65.4
2018-03-20 21:30:00,15.11,1.042,61.6,,25.8
2018-03-20 22:00:00,15.7,1.0508,53.2,,71.0
2018-03-20 22:30:00,14.8,1.0273,53.90000000000001,,21.5
2018-03-20 23:00:00,14.8,0.8135,51.6,,66.8
2018-03-20 23:30:00,16.3,0.7344,55.2,,24.4
2018-03-21 00:00:00,16.91,0.626,54.0,,53.3
2018-03-21 00:30:00,16.0,0.9033,53.1,,43.6
2018-03-21 01:00:00,16.3,0.8721,52.3,,108.0
2018-03-21 01:30:00,16.09,0.7509999999999999,53.2,,23.7
2018-03-21 02:00:00,14.2,0.6689,53.7,,77.2
2018-03-21 02:30:00,14.5,0.8584,53.6,,44.8
2018-03-21 03:00:00,14.61,0.9131,53.7,,56.3
2018-03-21 03:30:00,14.69,0.8613,53.6,,55.1
2018-03-21 04:00:00,14.81,0.8711,54.0,,51.2
2018-03-21 04:30:00,14.5,0.6631,53.40000000000001,,65.60000000000001
2018-03-21 05:00:00,14.8,0.8838,54.1,,53.1
2018-03-21 05:30:00,15.89,1.0361,158.1,,120.3
2018-03-21 06:00:00,15.91,0.5557,183.2,,63.70000000000001
2018-03-21 06:30:00,17.0,0.8066,75.0,,82.5
2018-03-21 07:00:00,17.0,1.1465,100.5,,101.3
2018-03-21 07:30:00,20.2,0.4668,99.5,,143.5
2018-03-21 08:00:00,24.5,0.0459,98.8,,182.8
2018-03-21 08:30:00,23.8,0.0498,125.0,,156.29999999999995
2018-03-21 09:00:00,24.2,0.0518,95.2,,127.0
2018-03-21 09:30:00,24.2,0.0557,77.2,,176.1
2018-03-21 10:00:00,25.8,0.2988,110.5,,105.1
2018-03-21 10:30:00,24.0,1.3125,72.3,,95.8
2018-03-21 11:00:00,26.09,1.0938,89.2,,91.6
2018-03-21 11:30:00,25.41,0.2002,92.5,,95.4
2018-03-21 12:00:00,24.8,0.1572,79.10000000000002,,122.6
2018-03-21 12:30:00,26.3,0.5449,106.1,,98.3
2018-03-21 13:00:00,26.7,0.8945,61.0,,94.7
2018-03-21 13:30:00,25.3,0.4561,95.8,,92.5
2018-03-21 14:00:00,29.3,0.1963,91.7,,92.2
2018-03-21 14:30:00,27.81,0.0234,63.6,,91.5
2018-03-21 15:00:00,25.39,0.0312,113.7,,92.3
2018-03-21 15:30:00,23.91,0.3926,60.6,,92.3
2018-03-21 16:00:00,23.59,0.0762,95.3,,93.6
2018-03-21 16:30:00,23.8,0.0898,89.2,,91.7
2018-03-21 17:00:00,23.0,0.1084,73.2,,85.8
2018-03-21 17:30:00,20.81,0.126,8.3,,46.4
2018-03-21 18:00:00,18.59,0.1504,11.8,,46.5
2018-03-21 18:30:00,15.7,0.1924,4.0,,18.9
2018-03-21 19:00:00,15.59,0.2246,0.0,,57.9
2018-03-21 19:30:00,14.5,0.2373,3.2,,19.0
2018-03-21 20:00:00,15.0,0.25,0.8,,48.0
2018-03-21 20:30:00,13.7,0.251,2.7,,29.8
2018-03-21 21:00:00,12.59,0.2676,0.0,,30.5
2018-03-21 21:30:00,12.11,0.2695,3.1,,50.7
2018-03-21 22:00:00,12.0,0.7666,0.0,,18.6
2018-03-21 22:30:00,12.3,5.9375,64.4,,67.9
2018-03-21 23:00:00,12.8,3.1084,81.5,,22.2
2018-03-21 23:30:00,12.91,1.085,59.8,,47.9
2018-03-22 00:00:00,12.8,1.0098,62.6,,38.6
2018-03-22 00:30:00,13.8,0.9004,64.5,,36.6
2018-03-22 01:00:00,12.41,0.8867,60.0,,47.5
2018-03-22 01:30:00,12.7,0.8457,57.4,,19.4
2018-03-22 02:00:00,13.19,0.8271,56.6,,64.4
2018-03-22 02:30:00,13.31,0.9159999999999999,56.0,,20.3
2018-03-22 03:00:00,12.09,0.7412,40.7,,63.2
2018-03-22 03:30:00,12.3,1.0225,56.5,,22.6
2018-03-22 04:00:00,12.61,0.2881,36.5,,53.6
2018-03-22 04:30:00,11.39,0.0596,2.6,,26.9
2018-03-22 05:00:00,12.41,0.0654,0.6,,75.30000000000003
2018-03-22 05:30:00,13.39,0.0811,5.6,,107.8
2018-03-22 06:00:00,12.91,0.0879,264.5,,59.0
2018-03-22 06:30:00,16.3,0.0938,128.89999999999998,,87.5
2018-03-22 07:00:00,14.91,0.1016,83.3,,97.0
2018-03-22 07:30:00,18.3,0.0986,77.10000000000002,,96.9
2018-03-22 08:00:00,21.2,0.0957,117.8,,104.9
2018-03-22 08:30:00,22.0,0.0977,81.4,,176.7
2018-03-22 09:00:00,22.7,0.0898,89.30000000000003,,118.2
2018-03-22 09:30:00,23.69,1.3516,107.6,,120.1
2018-03-22 10:00:00,23.41,2.1328,63.6,,135.0
2018-03-22 10:30:00,24.5,0.6963,91.2,,93.2
2018-03-22 11:00:00,24.91,0.7861,94.3,,91.8
2018-03-22 11:30:00,26.09,0.4658,66.60000000000001,,92.1
2018-03-22 12:00:00,25.8,0.4424,99.8,,90.7
2018-03-22 12:30:00,25.2,0.6445,70.7,,90.0
2018-03-22 13:00:00,23.59,0.4541,75.80000000000003,,89.80000000000003
2018-03-22 13:30:00,23.31,0.3057,98.7,,91.3
2018-03-22 14:00:00,24.3,0.3008,61.1,,90.8
2018-03-22 14:30:00,24.3,0.6895,103.2,,91.1
2018-03-22 15:00:00,23.7,0.4258,65.10000000000001,,90.1
2018-03-22 15:30:00,24.39,0.7158,92.7,,92.5
2018-03-22 16:00:00,25.2,0.5508,99.4,,93.7
2018-03-22 16:30:00,25.0,0.040999999999999995,65.60000000000001,,92.5
2018-03-22 17:00:00,23.11,0.0527,67.10000000000001,,86.8
2018-03-22 17:30:00,21.3,0.0684,2.0,,28.3
2018-03-22 18:00:00,19.09,0.084,8.8,,56.9
2018-03-22 18:30:00,17.8,0.1025,4.6,,21.3
2018-03-22 19:00:00,16.2,0.1221,0.1,,20.3
2018-03-22 19:30:00,16.3,0.1387,3.2,,51.3
2018-03-22 20:00:00,16.31,0.1475,0.0,,17.8
2018-03-22 20:30:00,14.19,0.1553,2.9,,49.8
2018-03-22 21:00:00,12.91,0.166,0.2,,24.5
2018-03-22 21:30:00,13.3,0.1797,0.4,,16.9
2018-03-22 22:00:00,12.8,0.1914,0.7,,57.4
2018-03-22 22:30:00,12.11,0.2061,0.9,,18.700000000000006
2018-03-22 23:00:00,12.3,0.2363,0.9,,25.4
2018-03-22 23:30:00,13.3,0.2705,0.9,,46.8
2018-03-23 00:00:00,14.2,0.2949,1.0,,17.8
2018-03-23 00:30:00,14.2,0.3125,2.4,,41.9
2018-03-23 01:00:00,13.89,0.3311,1.4,,30.5
2018-03-23 01:30:00,13.61,0.3467,0.2,,17.2
2018-03-23 02:00:00,11.7,0.3594,0.7,,50.2
2018-03-23 02:30:00,11.69,0.3711,1.1,,24.7
2018-03-23 03:00:00,12.5,0.3867,3.0,,16.8
2018-03-23 03:30:00,12.2,0.415,0.8,,55.9
2018-03-23 04:00:00,12.0,0.4365,1.1,,19.3
2018-03-23 04:30:00,12.2,0.4307,0.5,,16.2
2018-03-23 05:00:00,12.2,0.4268,3.0,,86.5
2018-03-23 05:30:00,13.3,0.4336,4.8,,84.7
2018-03-23 06:00:00,12.8,0.4355,314.7,,38.0
2018-03-23 06:30:00,15.5,0.4365,172.3,,59.7
2018-03-23 07:00:00,15.2,0.4316,85.4,,88.1
2018-03-23 07:30:00,19.8,0.4316,95.8,,91.8
2018-03-23 08:00:00,21.8,5.4014,112.7,,90.7
2018-03-23 08:30:00,22.0,3.2939,60.7,,93.6
2018-03-23 09:00:00,22.2,0.8125,106.7,,140.1
2018-03-23 09:30:00,25.2,0.4941,63.1,,91.5
2018-03-23 10:00:00,24.7,0.4824,65.19999999999999,,90.6
2018-03-23 10:30:00,26.5,0.5195,152.5,,91.1
2018-03-23 11:00:00,26.7,0.4873,79.10000000000002,,54.2
2018-03-23 11:30:00,26.59,0.3018,80.3,,28.9
2018-03-23 12:00:00,26.0,0.2559,83.3,,22.1
2018-03-23 12:30:00,26.5,0.2598,83.8,,16.6
2018-03-23 13:00:00,25.7,0.4062,76.0,,13.2
2018-03-23 13:30:00,25.59,0.4053,86.9,,10.7
2018-03-23 14:00:00,26.11,0.4316,78.7,,8.1
2018-03-23 14:30:00,25.89,0.4961,79.10000000000002,,5.9
2018-03-23 15:00:00,25.11,0.5303,78.5,,3.7
2018-03-23 15:30:00,23.09,0.6943,83.2,,1.5
2018-03-23 16:00:00,22.8,0.6621,80.9,,0.1
2018-03-23 16:30:00,22.41,0.624,93.7,,0.0
2018-03-23 17:00:00,21.2,0.1592,58.0,,0.0
2018-03-23 17:30:00,19.89,0.0322,9.7,,0.0
2018-03-23 18:00:00,18.41,0.0488,7.8,,0.0
2018-03-23 18:30:00,17.89,0.0723,5.8,,0.0
2018-03-23 19:00:00,17.0,0.0869,3.1,,0.0
2018-03-23 19:30:00,17.11,0.1084,2.2,,0.0
2018-03-23 20:00:00,16.09,0.1113,3.3,,0.0
2018-03-23 20:30:00,15.41,0.1299,3.0,,0.0
2018-03-23 21:00:00,13.0,0.1348,2.9,,0.0
2018-03-23 21:30:00,12.5,0.1523,3.0,,0.0
2018-03-23 22:00:00,12.8,0.1631,2.8,,0.0
2018-03-23 22:30:00,12.8,0.1709,2.8,,0.0
2018-03-23 23:00:00,12.61,0.1807,2.7,,0.0
2018-03-23 23:30:00,11.8,0.1934,2.7,,0.0
2018-03-24 00:00:00,12.7,0.2246,2.7,,0.0
2018-03-24 00:30:00,12.3,0.2529,2.7,,0.0
2018-03-24 01:00:00,12.09,0.2842,2.8,,0.0
2018-03-24 01:30:00,11.61,0.3047,2.7,,0.0
2018-03-24 02:00:00,12.5,0.3232,2.7,,0.0
2018-03-24 02:30:00,12.19,0.3369,2.6,,0.0
2018-03-24 03:00:00,12.31,0.3545,2.5,,0.0
2018-03-24 03:30:00,12.09,0.3564,2.6,,0.0
2018-03-24 04:00:00,12.0,0.374,2.6,,0.0
2018-03-24 04:30:00,11.7,0.3779,2.5,,0.0
2018-03-24 05:00:00,13.09,0.3955,2.5,,0.0
2018-03-24 05:30:00,13.5,0.4004,2.5,,0.0
2018-03-24 06:00:00,14.0,0.4082,2.4,,0.0
2018-03-24 06:30:00,12.8,0.4209,2.0,,0.0
2018-03-24 07:00:00,12.7,0.4199,1.9,,0.0
2018-03-24 07:30:00,13.11,0.4326,0.3,,0.0
2018-03-24 08:00:00,14.59,0.4424,1.0,,0.0
2018-03-24 08:30:00,17.09,0.4434,1.1,,0.0
2018-03-24 09:00:00,17.0,0.4502,1.2,,0.0
2018-03-24 09:30:00,15.61,0.4531,1.3,,0.0
2018-03-24 10:00:00,14.5,0.4551,0.0,,0.0
2018-03-24 10:30:00,15.3,0.46,2.1,,0.0
2018-03-24 11:00:00,14.8,0.4629,1.1,,0.0
2018-03-24 11:30:00,12.8,0.4531,2.0,,0.0
2018-03-24 12:00:00,13.41,0.4561,2.0,,0.0
2018-03-24 12:30:00,14.09,0.45799999999999996,2.0,,0.0
2018-03-24 13:00:00,13.41,0.4551,2.1,,0.0
2018-03-24 13:30:00,13.7,0.4521,2.0,,0.0
2018-03-24 14:00:00,14.59,0.4521,2.0,,0.0
2018-03-24 14:30:00,13.8,0.4502,1.9,,0.0
2018-03-24 15:00:00,13.91,0.4434,2.0,,0.0
2018-03-24 15:30:00,13.3,0.4531,2.0,,0.0
2018-03-24 16:00:00,13.11,0.4492,1.8,,0.0
2018-03-24 16:30:00,13.39,0.4473,2.0,,0.1
2018-03-24 17:00:00,13.11,0.4414,2.0,,0.0
2018-03-24 17:30:00,13.69,0.4434,2.0,,0.0
2018-03-24 18:00:00,12.61,0.4443,1.9,,0.0
2018-03-24 18:30:00,12.5,0.4453,1.9,,0.1
2018-03-24 19:00:00,12.09,0.4463,1.9,,0.0
2018-03-24 19:30:00,12.7,0.4443,2.3,,0.1
2018-03-24 20:00:00,12.7,0.4512,3.2,,0.0
2018-03-24 20:30:00,12.2,0.4521,3.0,,0.2
2018-03-24 21:00:00,12.89,0.4551,2.8,,0.1
2018-03-24 21:30:00,11.7,0.4434,2.9,,0.1
2018-03-24 22:00:00,12.0,0.4521,2.8,,0.2
2018-03-24 22:30:00,12.2,0.4541,2.8,,0.2
2018-03-24 23:00:00,12.89,0.4766,2.8,,0.2
2018-03-24 23:30:00,13.61,0.4844,2.7,,0.2
2018-03-25 00:00:00,12.59,3.6328,37.6,,0.2
2018-03-25 00:30:00,12.91,4.6465,114.4,,0.2
2018-03-25 01:00:00,12.6075,3.1901,76.86666666666667,,0.23333333333333334
2018-03-25 01:30:00,12.305,1.7337000000000002,39.33333333333333,,0.26666666666666666
2018-03-25 02:00:00,12.0025,0.2773,1.8,,0.3
2018-03-25 02:30:00,11.7,0.2539,4.3,,0.3
2018-03-25 03:00:00,12.69,0.2422,3.1,,0.3
2018-03-25 03:30:00,11.7,0.2314,3.1,,0.2
2018-03-25 04:00:00,11.3,0.2256,2.9,,0.2
2018-03-25 04:30:00,12.41,0.2285,3.0,,0.4
2018-03-25 05:00:00,12.09,0.2227,2.8,,0.2
2018-03-25 05:30:00,13.0,0.2227,2.9,,0.3
2018-03-25 06:00:00,12.5,0.2217,2.8,,0.4
2018-03-25 06:30:00,13.2,0.2119,2.4,,0.4
2018-03-25 07:00:00,13.61,0.2178,2.5,,0.4
2018-03-25 07:30:00,13.39,0.2119,2.0,,0.4
2018-03-25 08:00:00,13.0,0.2031,2.2,,0.3
2018-03-25 08:30:00,13.11,0.2188,0.9,,0.4
2018-03-25 09:00:00,13.3,0.2266,1.3,,0.4
2018-03-25 09:30:00,13.89,0.252,1.5,,0.4
2018-03-25 10:00:00,15.0,0.2725,1.7,,0.4
2018-03-25 10:30:00,14.11,0.2891,1.1,,0.3
2018-03-25 11:00:00,14.5,0.2998,1.7,,0.2
2018-03-25 11:30:00,14.89,0.3096,3.3,,0.3
2018-03-25 12:00:00,14.61,0.3164,2.1,,0.3
2018-03-25 12:30:00,13.8,0.3271,2.4,,0.2
2018-03-25 13:00:00,15.0,0.3379,1.7,,0.2
2018-03-25 13:30:00,14.2,0.3398,1.3,,0.2
2018-03-25 14:00:00,13.89,0.3477,1.3,,0.2
2018-03-25 14:30:00,14.2,0.3496,1.6,,0.2
2018-03-25 15:00:00,14.0,0.3584,1.5,,0.2
2018-03-25 15:30:00,14.3,0.3672,1.7,,0.3
2018-03-25 16:00:00,14.31,0.3691,1.7,,0.2
2018-03-25 16:30:00,14.09,0.373,1.8,,0.2
2018-03-25 17:00:00,13.2,0.3896,1.9,,0.3
2018-03-25 17:30:00,13.7,0.3945,1.8,,0.2
2018-03-25 18:00:00,13.59,0.3984,1.8,,0.4
2018-03-25 18:30:00,13.2,0.4072,1.7,,0.5
2018-03-25 19:00:00,12.39,0.4062,1.5,,0.4
2018-03-25 19:30:00,12.41,0.415,1.3,,0.7
2018-03-25 20:00:00,12.2,0.4189,1.4,,0.6
2018-03-25 20:30:00,12.7,0.4199,2.0,,0.7
2018-03-25 21:00:00,12.09,0.4307,3.2,,0.6
2018-03-25 21:30:00,12.3,0.4326,2.7,,0.7
2018-03-25 22:00:00,12.3,0.4346,2.5,,0.6
2018-03-25 22:30:00,12.11,0.4316,2.3,,0.5
2018-03-25 23:00:00,12.59,0.4346,2.2,,0.7
2018-03-25 23:30:00,11.7,0.4443,2.3,,0.7
2018-03-26 00:00:00,12.8,0.4463,2.2,,4.6
2018-03-26 00:30:00,11.91,0.4502,1.9,,0.8
2018-03-26 01:00:00,12.8,0.4512,1.9,,0.7
2018-03-26 01:30:00,12.2,2.3896,62.1,,0.4
2018-03-26 02:00:00,12.39,5.7334,83.7,,0.4
2018-03-26 02:30:00,11.81,0.2764,6.1000000000000005,,0.4
2018-03-26 03:00:00,11.39,0.2725,2.1,,0.2
2018-03-26 03:30:00,12.0,0.2598,2.1,,0.1
2018-03-26 04:00:00,12.41,0.248,2.8,,0.0
2018-03-26 04:30:00,12.7,0.2412,78.60000000000002,,0.0
2018-03-26 05:00:00,13.3,0.2383,74.6,,1.0
2018-03-26 05:30:00,12.59,0.2334,233.8,,0.0
2018-03-26 06:00:00,13.91,0.2285,215.3,,0.0
2018-03-26 06:30:00,16.8,0.2236,108.0,,0.0
2018-03-26 07:00:00,16.0,0.2139,90.4,,1.0
2018-03-26 07:30:00,17.09,0.2061,106.4,,228.6
2018-03-26 08:00:00,17.81,1.5645,119.2,,325.2
2018-03-26 08:30:00,18.0,0.2266,114.8,,181.3
2018-03-26 09:00:00,20.59,0.2314,109.1,,177.1
2018-03-26 09:30:00,22.59,0.2275,104.9,,138.0
2018-03-26 10:00:00,24.41,2.2812,97.5,,102.9
2018-03-26 10:30:00,25.0,1.0527,113.7,,131.6
2018-03-26 11:00:00,25.2,1.0723,94.4,,121.6
2018-03-26 11:30:00,24.89,0.5801,83.0,,70.6
2018-03-26 12:00:00,26.2,0.5459,105.9,,93.4
2018-03-26 12:30:00,26.41,0.501,83.6,,84.1
2018-03-26 13:00:00,27.2,0.5752,91.5,,87.4
2018-03-26 13:30:00,27.3,0.3457,91.2,,89.6
2018-03-26 14:00:00,27.09,0.2715,90.3,,88.6
2018-03-26 14:30:00,29.91,0.2139,90.4,,88.5
2018-03-26 15:00:00,27.5,0.6221,85.2,,88.1
2018-03-26 15:30:00,24.7,0.9795,91.9,,87.1
2018-03-26 16:00:00,25.09,0.5957,84.8,,57.8
2018-03-26 16:30:00,26.2,0.5469,90.5,,85.3
2018-03-26 17:00:00,25.09,0.6943,63.6,,77.5
2018-03-26 17:30:00,21.91,0.3916,8.6,,38.6
2018-03-26 18:00:00,21.0,0.040999999999999995,8.1,,47.2
2018-03-26 18:30:00,19.3,0.0693,3.5,,17.5
2018-03-26 19:00:00,16.0,0.0908,0.2,,54.4
2018-03-26 19:30:00,15.91,0.1299,1.2,,17.7
2018-03-26 20:00:00,14.8,0.1475,1.9,,32.800000000000004
2018-03-26 20:30:00,14.5,0.1465,2.2,,40.1
2018-03-26 21:00:00,13.0,0.1523,2.8,,17.3
2018-03-26 21:30:00,13.0,0.1582,2.3,,53.6
2018-03-26 22:00:00,11.39,0.166,2.1,,18.1
2018-03-26 22:30:00,12.2,0.1758,2.1,,32.800000000000004
2018-03-26 23:00:00,11.3,0.1846,2.0,,41.1
2018-03-26 23:30:00,12.0,0.2002,2.0,,17.0
2018-03-27 00:00:00,11.91,0.2275,1.9,,54.1
2018-03-27 00:30:00,11.41,0.2598,1.9,,18.2
2018-03-27 01:00:00,12.3,0.29100000000000004,1.5,,35.8
2018-03-27 01:30:00,11.3,0.3174,1.2,,35.8
2018-03-27 02:00:00,11.7,0.3359,2.2,,16.9
2018-03-27 02:30:00,11.7,0.3516,1.8,,55.9
2018-03-27 03:00:00,11.5,0.3633,1.7,,18.4
2018-03-27 03:30:00,11.5,0.3789,1.7,,31.6
2018-03-27 04:00:00,11.5,0.3916,0.2,,39.9
2018-03-27 04:30:00,11.89,0.3984,0.8,,17.3
2018-03-27 05:00:00,11.41,0.4043,0.9,,74.5
2018-03-27 05:30:00,11.3,0.9766,7.0,,83.4
2018-03-27 06:00:00,12.59,6.5186,375.3,,58.8
2018-03-27 06:30:00,15.2,2.8008,171.8,,46.4
2018-03-27 07:00:00,18.41,0.6484,102.6,,87.8
2018-03-27 07:30:00,21.8,0.248,95.7,,92.8
2018-03-27 08:00:00,20.0,0.2891,96.6,,94.9
2018-03-27 08:30:00,22.7,0.5088,104.7,,125.1
2018-03-27 09:00:00,26.09,0.6045,95.1,,129.3
2018-03-27 09:30:00,29.2,0.5986,101.6,,94.5
2018-03-27 10:00:00,28.41,0.9219,95.7,,91.5
2018-03-27 10:30:00,28.69,0.0947,87.1,,88.4
2018-03-27 11:00:00,28.5,2.0771,91.3,,84.4
2018-03-27 11:30:00,27.61,4.7412,88.0,,85.5
2018-03-27 12:00:00,29.5,2.5527,89.5,,85.3
2018-03-27 12:30:00,29.39,0.8135,87.3,,35.5
2018-03-27 13:00:00,30.7,0.625,84.7,,81.69999999999997
2018-03-27 13:30:00,30.0,0.7803,85.6,,83.6
2018-03-27 14:00:00,28.61,0.8633,71.5,,49.1
2018-03-27 14:30:00,30.89,0.9434,77.10000000000002,,83.9
2018-03-27 15:00:00,30.8,0.501,86.1,,52.8
2018-03-27 15:30:00,29.61,0.377,76.7,,83.1
2018-03-27 16:00:00,28.2,0.7432,85.2,,83.4
2018-03-27 16:30:00,26.39,0.9492,78.3,,41.3
2018-03-27 17:00:00,25.8,0.0566,53.7,,80.69999999999997
2018-03-27 17:30:00,24.2,0.04,10.2,,46.5
2018-03-27 18:00:00,23.7,0.0625,7.4,,23.9
2018-03-27 18:30:00,19.3,0.0703,3.4,,52.3
2018-03-27 19:00:00,17.7,0.0645,0.2,,17.4
2018-03-27 19:30:00,18.5,0.0703,0.5,,43.4
2018-03-27 20:00:00,16.7,0.08199999999999999,1.4,,31.2
