Date,Elec_mean_0,Elec_mean_1,Elec_mean_2,Elec_mean_3,Elec_min_,Elec_max_,Elec_ptv
2018-06-18,0.5630959057767807,0.6681175190424373,0.5043387712599791,0.3540519276160504,0.14864864864864868,0.5348460291734197,0.7407407407407407
2018-06-19,0.5525799214806506,0.6915125136017408,0.5314127039222493,0.3599965031908384,0.14864864864864868,0.5348460291734197,0.7407407407407407
2018-06-20,0.5681085249579361,0.678998911860718,0.5286358903158624,0.4152460879447505,0.15540540540540548,0.5283630470016206,0.7222222222222221
2018-06-21,0.5635866517106002,0.6773667029379759,0.49045470322804585,0.342818428184282,0.14864864864864868,0.47325769854132893,0.6851851851851851
2018-06-22,0.5650939427930454,0.6741022850924917,0.5126692120791391,0.3840370661771134,0.14864864864864868,0.492706645056726,0.7037037037037037
2018-06-23,0.5643578238923164,0.5141458106637649,0.08052759458521341,0.12863886703383176,0.1351351351351353,0.11021069692058338,0.16666666666666666
2018-06-24,0.5793606281547953,0.5201305767138192,0.08642832349878515,0.11176676282891862,0.12162162162162171,0.12965964343598047,0.2222222222222222
2018-06-25,0.588649747616377,0.7200761697497278,0.6018743491843107,0.4586502316636071,0.16216216216216228,0.6029173419773094,0.7777777777777777
2018-06-26,0.5961511497476164,0.7272850924918388,0.663484901076015,0.481729172130431,0.16216216216216228,0.6482982171799027,0.8148148148148147
2018-06-27,0.5841278743690409,0.7276931447225243,0.5838250607427974,0.433648046157881,0.17567567567567566,0.6223662884927065,0.7962962962962963
2018-06-28,0.5530706674144701,0.6947769314472252,0.6206178410274209,0.4545851910132005,0.12162162162162171,0.6580226904376013,0.8518518518518516
2018-06-29,0.5650939427930454,0.7162676822633296,0.6056924678930925,0.4333420753562375,0.15540540540540548,0.6158833063209076,0.7962962962962963
2018-06-30,0.5458146382501402,0.49483133841131655,0.08816383200277678,0.13270390768423812,0.10135135135135132,0.10696920583468394,0.2037037037037037
2018-07-01,0.5543325855300056,0.4980957562568008,0.10135369663311344,0.13768686073957526,0.08783783783783794,0.11993517017828192,0.2407407407407407
2018-07-02,0.5838825014021313,0.73721436343852,0.6837903505727178,0.49768336393041357,0.16216216216216228,0.6677471636952997,0.8333333333333333
2018-07-03,0.5420639371845205,0.7170837867247006,0.6393613328705309,0.45677069673922566,0.14189189189189189,0.6385737439222042,0.8333333333333333
2018-07-04,0.5483384744812115,0.707290533188248,0.6136758070114542,0.4527056560888191,0.12162162162162171,0.606158833063209,0.8148148148148147
2018-07-05,0.5884043746494672,0.7323177366702937,0.6719888927455745,0.488285689308506,0.17567567567567566,0.6677471636952997,0.8333333333333333
2018-07-06,0.5858805384183959,0.7393906420021762,0.671641791044776,0.48238482384823855,0.18918918918918926,0.6580226904376013,0.8148148148148147
2018-07-07,0.5615886146943354,0.5116974972796517,0.09996528982992015,0.1358073258151936,0.1283783783783785,0.10696920583468394,0.16666666666666666
2018-07-08,0.5633412787436903,0.5146898803046789,0.09788267962513009,0.14642888364367523,0.11486486486486491,0.16207455429497564,0.2962962962962962
